"","Date","AEP","AWK","CBOE","CHD","CMS","DUK","ED","EIX","EXR","HRL","HSY","MKC","MKTX","NEM","O","PNW","PSA","SO","WEC","XEL"
"14",2014-09-22,-0.00583512951659682,-0.00979418733660564,-0.0103949606440654,0.00667961183294752,-0.00881655364420064,-0.00688002751500338,-0.00456155076041886,-0.0105897468366369,-0.00721740966608531,-0.00456294069136698,-0.00555556531722878,-0.0156526862430413,-0.0197896376724875,-0.0229799365330754,-0.0114615196497652,-0.00514518876012238,-0.00858432474794313,-0.00504837604778396,-0.00817831268090119,-0.00934138641141358
"15",2014-09-23,-0.0077702859899782,-0.0115488798721679,-0.00754435836996636,-0.0112529793335723,0.00814117966737049,-0.00271125556862906,-0.0021123289353624,-0.00841180646639561,-0.00274471106243324,-0.00578341584834163,-0.00947256341657621,-0.0101720543527808,-0.0206950877119176,0.0138512149630285,-0.0128093815344967,-0.00445662482674924,-0.00306205001411364,-0.00161148774771203,-0.00755576480672548,-0.00194349596523624
"16",2014-09-24,-0.00171388016640384,0.00165837213892628,-0.00314519517837164,0.0122439411016093,-0.000676224113569379,0.00054281227234565,-0.00388431147219137,-0.00529407737732068,-0.00137503327506261,0.0141000613065834,0.0187504628092867,0.00793712032667759,0.023334365742552,-0.00627236862909442,-0.00536598270932487,-0.00663263471240416,0.000429400079288378,0.00115150883197224,-0.00437625470175496,-0.00259762613212455
"17",2014-09-25,-0.00726871594068124,-0.00103605023450104,-0.00837298083866145,-0.00881183278540831,-0.000676169547672245,0.00338629483538089,-0.00674454946839687,-0.00888594294325085,-0.00433405500675299,-0.0145000406940534,-0.0136799204145071,-0.0138183201482622,-0.0107659814437451,0.00293187892726232,0.00146629664117404,-0.01085012805463,0.00232696757006057,-0.0027658047510366,-0.00997574321187855,-0.00980082803001681
"18",2014-09-26,0.00306695525680789,0.000414558171617951,0.00540414666905553,0.00583587396894458,-0.00169292014161204,0.0016209225323971,0.00355554941623204,0.00224334216761513,0.0174187509241297,0.0045913556558892,0.00300827855865826,0.00407514008028897,0.0220692534206677,-0.00419097005866309,0.0116530668065238,-0.000181844171856405,0.00907174110878461,0.0027658047510366,-0.00163349073670815,-0.00230086026093668
"19",2014-09-29,-0.00134058278296223,0.000621492062883089,-0.0065257270021708,0.00368330571300612,0.000338813384243242,0.00148375247315347,0.00318900005216483,-0.000717613170322817,0.00445273490583098,0.0116819700736026,0.0137448457266824,0.00585728552233356,0.0106936012424326,-0.0139567086376307,-0.00356750128509731,-0.00218453979214495,0.00562121007855243,0.00413409348019789,0.00116726055209204,-0.00296576029055995
"20",2014-09-30,0.000574559644406225,-0.00124337061836544,0.00130868005098339,-0.00794977204640235,0.00473129476110312,0.00778759238933713,0.00229734908275114,0.00304489285376564,-0.00387052098037444,0.0115472063657358,0.009793234992582,0.00179522386119846,-0.00306668356696438,-0.0184831603886324,-0.0075711653545687,-0.00420055861453372,-0.000482629659351197,0.000458199147342686,0.0030275446453536,0.00329490625782736
"21",2014-10-01,0.00325087009976199,-0.00269913010077305,-0.00168292620379651,-0.00700909185507737,0.00504457083530951,0.00706313961372995,0.00492931135965469,0.0134992942299657,-0.00291298005739637,-0.00644216096974004,-0.0115937688479919,-0.0194709689919481,-0.000161607623572202,-0.00173670905252621,0.00440278025944751,0.00310649652797901,-0.000482532838565142,0.0100294877839784,0.00464058549272783,0.00230002659947148
"22",2014-10-02,-0.00191078291975533,-0.00187254738664322,0.0167013498585828,-0.00316238570063199,-0.00100704464812829,-0.00412529193574507,-0.00246157606131803,-0.00672695220788277,0.00523722840582419,0.0109078239717508,-0.00446230362716538,0.0283996189920686,-0.00113264242410782,0.0116656682281762,0,0.00255108916796853,0.000784017372136958,0.000907273333786929,0.00484925061050001,-0.0029581554240532
"23",2014-10-03,0.011222180273867,0.00374194268110806,0.00275646359592763,0.00502666375266436,0.00702709848182703,0.00239757561498699,0.0040412263755889,0.00531449972936704,0.000193207155581465,0.0034809866037202,-0.00234560714743548,0.0149978524391772,0.0107866343429066,-0.0252299588640414,0.00316838509512118,0.010499612083863,0.0102552918545484,0.000226108957568805,0.00917256728155147,0.00754247581896905
"24",2014-10-06,-0.00132500963296023,-0.00561860931114255,-0.00128555037003908,-0.00762188950577736,0.000999802412738227,-0.00133132313741413,0.00297624275828445,0.00440731400653505,0.00617036485783951,-0.00755729475102029,-0.0020297327691674,-0.00497419248294317,0.00399538912274178,0.0196301338530196,0.004370216657958,-0.0010809658637374,-0.00442489486436592,-0.00158665882287812,0.00159608376662845,0
"25",2014-10-07,0.00302559610103259,0.00996702767898761,-0.0103436624444306,0.00230724810849026,-0.001666763597715,0.00186318970003541,-0.00104933456617173,-0.00281843735958942,-0.00849409426183589,-0.0133153594037476,-0.00956452454947776,-0.0121001343367784,-0.0112272155093986,-0.0262597532528099,-0.00412651686132559,-0.000721365149444431,-0.00788219890295849,0.00158665882287812,0.00907457457948979,0.00716133409950226
"26",2014-10-08,0.0216668301720331,0.0232803614141983,0.0278305375051122,0.0148674174226135,0.0243913711956454,0.0241703736253287,0.028126995985863,0.0238794380973073,0.0237559035513173,0.0148700498768903,0.0159608408822089,0.0189273418568972,0.0113866822529474,0.0472050974663971,0.0254573445213917,0.0272284021386433,0.022812492702176,0.0201849567818382,0.0240976080678319,0.0259339317417981
"27",2014-10-09,-0.0104009081670462,-0.0105519926356865,0.00934590626187504,-0.0157322530615063,-0.0177401102655885,-0.00860291632893251,-0.00974625095997128,-0.0166731292127507,0.00679244050015182,0.00252161767415737,-0.00714540952591758,-0.00808891189610783,-0.00897010142153576,-0.0516496757634259,0.0138936133023826,-0.0175335635597027,0.000708348139789372,-0.00467348770854725,-0.010638560494399,-0.0117628531635758
"28",2014-10-10,0.0061421860452131,0.0193944703622098,-0.00502157696283012,-0.00375509004815555,0.0112063004188321,0.00574348214116682,0.0158531684259096,0.01079965276119,0.00394107872296745,0.00290157669784818,-0.0022502038012604,-0.00147778614011873,0.00609555231467329,-0.0107479259072876,-0.00539322377761176,0.0104860991326357,-0.00579876280082203,0.00622642848982835,0.0150379428220955,0.0098647804329941
"29",2014-10-13,0.00628936993202256,-0.00884247772652325,-0.0154003628353716,-0.0139880322786268,0.00359895709513891,0.00752092109728242,0.0116015072129789,0.00725027253447186,0.00392567436320279,-0.00658920273996477,-0.0105684445767862,-0.00697473449285546,0.000479590821838016,0.0138611941226858,0.00141004933703526,0.00950204509875485,-0.00118758703398392,0.0162709688941538,0.0145987410348996,0.0056835555168151
"30",2014-10-14,0.00899519447827668,0.0152248709896061,0.0145009226041881,0.00190588147179582,0.0145892559349718,0.0186848362468872,0.0288348071403934,0.0281517218521445,0.027963485312978,0.0106374380540295,0.00421935139954233,0.00490234075191598,0.00843625797028036,0.0119179897245152,0.0153775583325033,0.014258731500187,0.0146858109377179,0.0226425887895987,0.022247227038092,0.029167234365012
"31",2014-10-15,-0.00641691259436072,-0.0243498111693166,0.0157117038213479,-0.00440358612687053,-0.011980161417533,0.000380215360867631,-0.00178820083379305,-0.0127905173940812,-0.00327089498549515,-0.0221756996270921,-0.000648006207734753,-0.0153818292428873,0.0238069667932344,-0.00395706024309428,0.0119514701498535,-0.00936682512854192,-0.00540091298178957,-0.00106675798101907,0.00968404926531141,-0.0147874783953825
"32",2014-10-16,-0.00794026974444684,0.00386287320241196,-0.0158914934005345,0,-0.00358948632381839,-0.00929528319692352,-0.00882507973500113,-0.0110706235852835,0.00508354260663291,-0.0155226181558321,-0.0161170819790453,-0.00437353529153128,-0.0129295711521991,0.000881016810242663,0.00455904531410445,-0.00506674962777831,0.000117648549244009,-0.0102983279061331,-0.0128624825900756,-0.0102950059505225
"33",2014-10-17,0.0123448025572022,0.00647264644833001,-0.0222028877752449,0.00586683356796458,-0.00130844459400636,0.00332068727311174,-0.00361764990665892,0.00631676815141491,-0.00727023603811405,0.00619805034416387,0.0100491101823694,0.0141081071018325,-0.0145297572725482,-0.0141846932095335,-0.00982771806515581,0.0109744424390619,0.00948999086109303,-0.00323984433400959,0.00148422762957212,0
"34",2014-10-20,0.0136401966752704,0.0227236553460486,0.0320532698934417,0.0175403935539786,0.0264872418748192,0.0135506584276337,0.01244272964166,0.0178787063650843,0.0117875643632175,0.0257761441283844,0.0130650711816545,0.0124409227224298,0.01719150311171,0.0198900101874733,0.0141397927671538,0.0134231857530605,0.00945818296538103,0.0120429227348238,0.0134712745223893,0.0121554845859122
"35",2014-10-21,0.00360623517773107,0.00471884759313168,0.00249206145457714,0.0173790541940826,0.00603852093211943,-0.00529723005415939,-0.00636565036680992,0.00183721296065631,0.013963416502965,0.0198101833862796,0.0110948004946367,0.00235210114895334,0.0259312588711547,0.00218590247337191,0.00632039851327182,0.000341636377309218,0.0122835221979978,0.00320123240522374,0.00271401245446956,0.00525257575591187
"36",2014-10-22,0.00645868222078949,0.00156789709063165,0.00124352599483579,-0.00367815790048498,0.00537222473620336,0.0135648017187249,0.0134993474101543,0.00665228665887252,0.000710927419071528,0.000761714391828594,-0.000743051142739759,0.0026398701514756,-0.0707027356413255,-0.0136297981883287,0.00717432867821843,0.00358213781642291,0.00523455191649269,0.00552513620893214,0.00478451106122302,0.00767442400408092
"37",2014-10-23,-0.0115109571307221,0.00722023317512788,0.0112997391046767,-0.00170228183067023,0.00628323034519251,-0.00112354096420741,0.00177536522455535,-0.00798822851044489,0.00566872814506514,-0.000952159514014728,-0.00361636779298902,-0.000732648662342683,0.00163395110209041,-0.0264646461915676,0.00423624164715886,0.00628033910687176,0.00289034512574826,0.000423830179663298,0.00372805649735541,0
"38",2014-10-24,0.0212984061719212,0.00929005505764913,0.0101309613276745,0.0111541029060698,0.00499856007369592,0.00286818108540743,0.00787090815884595,0.0132783783064707,-0.00726885630830854,0.000761774716377062,0.00297901335150819,0.0115119347839414,0.0145869830810916,-0.00227552563838174,0.000444640834725618,0.00118379373456001,-0.00425315609753341,0.00422718047057069,0.00515522451643813,0.00609774305094568
"39",2014-10-27,0.0051221182310428,-0.0023144567683735,0.000868659411342954,0.00978074859648315,0.000623094062101703,0.00385330449446197,0.00303554929853522,0.00362067616883621,0.00956267081206308,-0.00019025162104791,0.00751461732734882,0.00202669396553112,0.0153282226530296,-0.0146858646801511,0.00642826364985138,0.00740861256937597,0.0173514870063505,-0.000632859229340976,0.00143866847737018,-0.00212989342324166
"40",2014-10-28,-0.00299938063116167,0.0120910014886988,0.00312056094545676,0.00347019583844865,0.00682813595672149,0.00136387270473648,0.00302605652171239,0.014515588754942,0.00404539892585731,0.00890741997311295,0.00724902832313212,0.00878106796896372,0.0146287694489446,0.0101200578342211,-0.002432862027411,0.00268045768777503,0.00384639371988005,-0.000211186433854316,-0.000410854700999774,0.00758617974938813
"41",2014-10-29,0.00299938063116167,-0.00401410499329025,0.00878925688427135,0.00235292471249027,-0.00558311136297185,-0.00559063741948229,-0.00958769798015169,-0.0061719222037806,-0.00510349517345743,0.00131979347010969,-0.0155073631796219,-0.00647042703971668,-0.000781163618603031,-0.0487678412071664,0.0166925463027057,-0.000167111757690019,-0.00367876059115702,-0.0202585069257148,-0.00783830891629256,-0.00697722184271843
"42",2014-10-30,0.0262557546483242,0.0172795226850164,0.0023994382686876,-0.000276710211816855,0.0191010137956735,0.0248537133084001,0.0200292870737577,0.0190420539249319,0.00281880494953102,0.0060117581790915,0.00804732086436388,0.00775967054167204,0.00374360796805995,-0.0233359076652695,0.0171951889845312,0.0226435654555996,0.00390113836779626,0.0120201865464322,0.0261611790562735,0.0201905547480417
"43",2014-10-31,0.00120039420642915,0.00469520577477178,0.00886166853678994,0.00124360903179488,-0.00305622472982314,-0.00170303962784413,-0.00283688477744271,0.000319661282392136,0.022957623270321,0.00969236538382612,0.0114299222487437,0.0122351785275852,0.00651794456458177,-0.0803705442450857,-0.010589078023032,0.0155755164894713,0.0250479331169524,-0.00193938270255956,0.00181406590041089,-0.00149271223897118
"44",2014-11-03,0.00529961003215096,-0.00112470303073087,0.0262886224567618,-0.00415166160442615,0.00974715677338178,0.00279616459934218,0.00378051936596524,0.0104913440091843,0.0112841956855698,0.00351828682368982,0.00436972493180132,0.00578069719620888,-0.00123840964656186,0.0190080163917021,0.019363918897263,0.0126090903061065,0.0120252483890582,0.00880497343767317,0.00522197741572628,0.00833080883680859
"45",2014-11-04,-0.00890543208300487,-0.014359038855027,0.0267423504023121,0.0197727385548085,-0.00577594341814525,-0.00182256987704577,-0.00346486793895151,-0.0148150952484394,-0.00562621189563028,0.00387420994282817,-0.0113798958714533,0.00672566809053698,0.00865700446624196,-0.0243529172805967,0.0148059341014957,-0.00952305269971632,0.000428142933204256,0.00362820982372147,-0.010066606905712,-0.00833080883680859
"46",2014-11-05,0.0273197172315118,0.00607120247751247,-0.0108389097086885,-0.00422374817619131,0.0206881208214984,0.0153263346153709,0.019685082764981,0.0113302709495753,0.00102522705977437,0.00404264797311304,0.00324955944861038,0.0137302095725991,0.0119340448210794,-0.0454995998384327,-0.00758715108365626,0.0197517482233365,0.00214087351347025,0.0214970086109649,0.021023929478682,0.0183547787660654
"47",2014-11-06,-0.0228913509882678,-0.0109040487543663,-0.0014650081633194,0.00150728685201296,-0.0256189612298034,-0.0283009197762327,-0.0217386002827951,-0.0164792555568303,-0.00462219035849287,0.00018343759325834,0.0132040033339837,0.0037119921844182,-0.00182708370070728,0.0205391379883637,-0.00871144956780379,-0.0176456766273407,-0.00256901644667451,-0.0200070590315131,-0.02467280521173,-0.0309828165664627
"48",2014-11-07,0.00774607323047283,0.00709144564740649,0.00811152383654612,0.00314375698155533,0.0165447391528231,0.0111487791659348,0.015057111498245,0.00627162887417887,-0.00102997927002146,-0.00220273914907532,-0.00403619792421317,-0.00151094214282743,-0.00412238241040974,0.052967761867448,0.000213185818433548,0.0114249910742283,-0.00150252644251658,0.00254951834151562,0.000406197704213795,0.016504604916074
"49",2014-11-10,0.00102815062685746,0.00969305376205343,-0.000323072678245495,0.00286239297995117,0.00877306972347602,0.00885439680239042,-0.00157431602773972,0.011159104040805,0.0073588000250111,0.000734867345379975,0.00155400092051305,0.0037040719628969,-0.00629297291533426,-0.0606898263039635,0.00489534664215929,0.00494790418310354,0.00977547172002957,0.00971309821261501,0.0100987740992222,0.01154041147102
"50",2014-11-11,-0.00756535349701126,-0.00284127575604254,0.00820926226477248,0.0082671529244176,0.00180572885830088,-0.0018127637035219,-0.000157633690444303,0.00205869189630414,-0.00427173283793181,0.00531088624182496,-0.00113924891710582,0.00259837286340492,0.00476176150493934,0.0348239505598866,-0.00574886516468309,0.000159139423531851,-0.00410129519004521,-0.000209900594422496,-0.000602905990092051,-0.00324152780050024
"51",2014-11-12,-0.0186399523463474,-0.00704276692373895,-0.0215514182017662,0.00336849757565671,-0.0237310636958892,-0.0249220568797455,-0.0192513463053738,-0.0128971367904196,-0.00859853980440084,-0.00182823293714218,0.00134651157642374,0.000136878802027951,0.00991112469642097,-0.012917001181159,-0.0105182360027536,-0.0163702112793547,-0.00744685587447869,-0.0101401228045415,-0.0221320936214258,-0.0139696516685155
"52",2014-11-13,-0.00989560066066542,-0.00921133816614184,-0.00278868923579356,-0.00107669677985589,-0.00524761103720994,-0.0108284688104492,-0.00402393236247622,-0.0116055424434012,0.00962524393088993,0.00947019698330998,0.000414022309787043,0.000409472772132879,0.00242442867777459,-0.0119897505869893,-0.00367616079590771,-0.00926609995416028,0.00579050391955427,-0.00340254273461849,-0.0137703973320868,-0.00570310909369498
"53",2014-11-14,-0.00444975849199336,0,-0.00115026049289035,-0.00987895231113045,-0.0049643186233661,0.00151788133772346,0.000483670094578503,0.00129619726549945,-0.011180595769837,-0.0122185634024659,-0.00601960113808619,-0.00987675813563538,-0.00942816144701553,0.0486858274858815,-0.0102311205371919,-0.00721187476960905,-0.00762065257407585,-0.00641169823520382,0.00461136750483648,-0.00543330006510034
"54",2014-11-17,0.019956446419068,0.00192595557118169,-0.0110791354105002,0.0048842762861514,0.0157384423096247,0.0149303114505246,0.00818828537179606,0.0154243773829164,-0.000346281418890815,0.011130498219758,0.00664032506381407,-0.000413765513300746,-0.0266311384624727,0.00468872943558196,0.00806334731719138,0.0168015620380491,0.00311960320804516,0.00938970378002812,0.0167967615027451,0.0117346224059474
"55",2014-11-18,0.00104862021148033,0.00709433597114062,-0.00868405930032523,0.00459066637586103,0.00336240172614666,0.000124553290944185,0.00780436983166766,-0.000318891229359686,0.00775676873646658,0,-0.00196675971856219,-0.000137889072989061,-0.00534938549408359,0.0337285557629827,0.000868022409966862,0.00677084119813509,0.0013956691160173,0.00360457766799005,0.00348957940739769,0.00863757586548619
"56",2014-11-19,-0.000174728129251012,0.00171804352010518,0.0040173413895106,0.0109860516008919,-0.00275002166060112,0.000871562592451802,-0.0110074071930231,-0.0023951479846045,-0.0180184540934247,0.00326056983229916,-0.00488180495680623,0.00412952696029389,-0.0058538933518042,-0.0405081110392382,-0.00456466308216141,-0.00257376386178887,-0.013716021766049,0.00042300999024425,-0.00307831100214617,-0.00445845881722473
"57",2014-11-20,-0.000174614001212881,-0.00516301101730754,-0.00620023562623562,-0.00574586549261413,-0.0052155534067353,-0.00261627252377217,-0.0035352946650522,-0.00480774568187003,-0.00245083228503118,-0.00835436625438524,-0.00783982623768953,-0.00620063453737174,0.0144929164927019,0.024297058078675,0.000435564418306278,-0.00209645080077037,0.000326265937222736,-0.0033904997113936,-0.00164599077901473,-0.000297884715342533
"58",2014-11-21,0.00331450260988619,0.00229804812436596,-0.00100904112269085,-0.00134112774757478,0.00796557506733642,-0.00500169105498571,0.00401617469870663,0.00320770550414773,0.0144414076365216,-0.00916099802563375,0.0160697111218226,0.00207110757707785,-0.0189459946104051,0.00560216247239653,0.000870748707877844,0.012034218819438,0.00811994879214328,0.00296748972114935,0.0010290616877171,0.00356933312648611
"59",2014-11-24,-0.0108564136458025,-0.000957091013162437,-0.000841753714409421,-0.00013424927865513,-0.0058145445724973,-0.00931984036983291,-0.00772556719971096,-0.00545918032567627,0.00482511605432157,-0.00368783047548638,0.0022822466983401,0.00137856627987176,0.0245605464050636,-0.0267641976280366,0.00758644717761436,-0.0109050030181401,-0.00161879809754062,-0.0114945381906497,-0.0072246032626202,-0.00894722896774081
"60",2014-11-25,-0.00388094767695968,-0.00325997558042168,0.00472097797670035,0.00187750605033843,0.000613351660613937,0.0015171760940218,-0.00388546465991979,0.00465822751234812,0.00787680262889179,-0.0533080568725208,0.00434225037819314,0.00357490519189163,-0.00452013595624923,0.027779444090374,0.00172617289852051,0.00209421991264991,0.00118737049349349,-0.0051513607393403,-0.00145156315141071,-0.00149911897141664
"61",2014-11-26,0.00141304633583683,0.00727266346944377,0.00553550150269722,0.00361018033556437,0.00306299993551784,0.0067992858290733,0.0109698134489902,0.00335946569839995,0.0111943014101188,0.0269143119920852,0.016879427987269,-0.00041194782158982,0.0133456759980257,-0.00917448401171272,0.0048167696084751,0.00353347188566389,0.00661236948979838,0.0075035729056907,0.00579271397272496,0.00508780549917587
"62",2014-11-28,0.0155856396846388,0.0115653416806558,0.0021723326935339,0.0236109549372339,0.012158161049717,0.0150698401696925,0.013069801056691,0.0150595876304549,-0.00033763608463433,0.00680531809298213,0.0170976873792403,0.0203865921907358,0.0107328473331201,-0.0596012066450111,0.000645927260276569,0.0136943503074543,0.00534404585647419,0.0129444592328865,0.0187988430310835,0.0130487481870905
"63",2014-12-01,0.00796141510807713,-0.0146209385565155,0.00399804873798804,-0.00929823901726934,0.00452148172797751,0.0135050598364117,0.0107105636079097,0.000629092432338219,-0.00304136155706614,-0.00453171499082838,-0.000797863809870236,-0.00566662345456681,-0.0209591334400754,0.0662356666517412,0,0.00583467511535884,-0.00732896757652934,0.00546672146961358,0.00565203459844055,0.00967590238276239
"64",2014-12-02,0.00601519997624456,0.00610205445412104,0.00629766233361373,-0.00342706803676629,0.00749056337340903,0.00413795943310369,0.00546848567674996,0.010323824025734,0.00792240602932814,-0.00151542798746895,0.00269097410224006,-0.000270438321869015,0.0162203031589989,-0.0247180950005625,0.00107517713431315,0.0193090996530265,-0.00150395667025993,0.0046026199042708,0.00321525310279425,0.0113160626039797
"65",2014-12-03,0.00256698270164879,0.00152016666889132,-0.00297818955564022,-0.000924802644028944,0.0044678207395954,-0.00450368959397807,-0.00390311646789776,-0.000778365446606255,0.00935822894026384,-0.000378910231640273,-0.00578965542843601,-0.00760786641478806,0.0216760123461937,0.0244949700909283,-0.00495688062804911,0.0075289570315995,0.000806203399347893,-0.000208816007255752,0.00180429163886897,0.00345614720881127
"66",2014-12-04,-0.00119716735761521,-0.00437611131003335,0.00363885729974989,0.00855350906156671,-0.000594413121425053,0.00462503648974355,0.00218756826037048,0.00310999804421908,0,-0.00456125081535097,-0.00270669922518429,-0.00396261091608441,0.0101445004777991,-0.0185092806150098,-0.00259666175284679,0.00807977377131852,-0.00339021799881412,0.000208816007255752,0.00738311865308994,0.000862165161258144
"67",2014-12-05,-0.0117040905880446,-0.00592759470092075,0.00230853863689262,0.00679015937593341,-0.00417167668397322,-0.0198679177010579,-0.0127231885597907,-0.0121838227428612,-0.0113748307643036,0.00512983640793374,0.00180548259722624,0.00396261091608441,0.0107777261959479,-0.0125324064609091,-0.014181596021221,0.00060719280227417,-0.00508043046396534,-0.00775266180566714,-0.00318608838032874,-0.00807620265480846
"68",2014-12-08,0.0171647050356878,0.0104930137106911,0.0152024909465291,0.00777835380813041,0.0103963321260832,0.0110862047915719,0.0102228206947821,0.0155935165565952,0.00352658895701863,0.00283834097758096,-0.00180548259722624,-0.000954774927760305,-0.00161697119924931,0.00262368565314564,-0.000879308081993102,0.00484397740924702,0.00524185084836315,0.0106705671590865,0.0144542274798578,0.0103718849206889
"69",2014-12-09,0.00187044280776805,0.0107601320180342,0.00791812776041922,-0.00284533163586209,0.00501087830482305,0.00671511701886374,0.00218830767317701,0.00185513148698035,0.00484978542218695,-0.012167385315673,-0.00624290563110819,-0.000273198562733334,0.0198054038640487,0.0475915014161692,0.00175773534389334,-0.00347920256640233,0.00204588851727561,0.00187110341407815,0.00157162859265103,0.00371878359198474
"70",2014-12-10,-0.0109308577021783,-0.0145628039379435,0.0166003571858582,-0.00584457984976616,-0.0166025237405996,0.00085151208151224,-0.00988489444297747,-0.00806324655701207,-0.00938662436293436,-0.0165866319428498,-0.00425153738688167,-0.010293334732693,-0.00650963434794249,-0.0283852061665257,0.00394419726176309,-0.0109708367747414,-0.00134538651003346,-0.00458015701257564,-0.000589141890281031,-0.0100442781391763
