"","Date","ADSK","ALGN","AMD","AMP","APA","APTV","BWA","DVN","DXC","FCX","HES","IPGP","LNC","MRO","MU","NVDA","SIVB","URI","WDC","WYNN"
"14",2014-09-22,-0.0132140575426458,-0.0172767024667375,-0.0132102317368066,-0.0150355651759702,-0.0208352729899248,-0.00659266387153457,-0.016572499656978,-0.01404833523309,-0.0154509343173213,-0.0264780732340424,-0.0125905956105408,-0.0144306418947053,-0.0148472517755254,-0.0133438735323406,-0.0331059967436671,-0.0100079714819326,-0.0236795977810482,-0.0159796018644807,-0.00325336143017108,-0.0218254304893559
"15",2014-09-23,0.00127469740878894,-0.0189020133025699,-0.0187924993493673,-0.00715898083008071,0.00569683487599004,-0.0108257069338569,-0.00936651447798553,-0.00100034616065958,-0.00991064270285547,-0.00635085967322846,-0.00280787745830668,-0.0138973704317831,-0.00824260897020235,-0.00778005971808815,0.019418117908383,-0.00424396273825689,0.00417797833886091,-0.0120884181052885,-0.012088790483606,0.00851380657040046
"16",2014-09-24,0.0128380570497519,0.0163031627104817,0.00270636159774318,0.0108393718159618,-0.0022115064510686,0.00387986601567158,0.00901440539674159,0.00242866375704409,0.00366287117114794,0.00875979981632424,-0.000208176710672525,0.00667715214173548,0.0124291455173795,0.0072630531510729,0.0321692819187329,0.00583109179115837,0.00583758949592994,0.00588726273159157,0.013614992695528,0.0169212405574841
"17",2014-09-25,-0.0223462836516362,-0.0181941995468762,-0.0191001713734196,-0.0183757277202705,-0.0163692574813794,-0.00481351832106647,-0.00901440539674159,-0.0198883628511055,-0.0142019542090956,-0.0175973726099135,-0.00857847792078203,-0.0101071159846287,-0.0259467510856943,-0.0145793591510479,-0.0162706963564752,-0.0219084321936531,-0.0236481018301298,-0.0280757244177394,-0.0222065758315848,-0.0216910536887234
"18",2014-09-26,-0.0027596559024321,0.00679114092019795,-0.00829880281469508,0.00971365366778354,0.0139415649576575,-0.00186946707871805,0,0.00840695863515517,0,0.0061031289729887,0.0103474837906639,0.0142393383590491,0.00705945549027609,0.0106952384657628,0.0650313294827645,0.00215856755253618,0.00477455987366415,0.0136031897148223,0.0113704981508755,0.0138628699784729
"19",2014-09-29,0.013904395250016,-0.00131690361082271,-0.0139862419747399,-0.00452131983740944,0.000633731327004838,-0.0209571920439147,-0.036341352589885,0.00432106418204725,0.0514520813130441,-0.0144018881191688,0.000415916369642666,-0.00354084154804557,-0.00240946785369722,0.00155553844053591,0.0196112821255738,-0.00161875565391911,0.0034989224970845,0.000177735315253891,-0.0107472555020403,-0.0303194463389271
"20",2014-09-30,0.00108946806753529,-0.0274826268685309,-0.040235312191899,-0.00161972273850619,-0.00859178388567639,-0.0235226226998506,-0.0318022918456422,-0.020326043922835,0.0253387355970385,0.00768631721261848,-0.0198401896906972,0.0164177679933237,-0.00576895131009092,-0.0265143881218144,-0.00698088951845843,-0.00378650947768833,0.003843508642146,-0.0127002783159442,0.0110556296776121,0.0442061791271664
"21",2014-10-01,0.010112076236517,-0.0316488331324929,-0.0177519454584503,-0.0306982496215289,-0.030502105244075,-0.00261191855584197,0.013780459752573,-0.0164145057362335,-0.0359618635555323,-0.0238660248987483,-0.0293712043516861,-0.0161222751670413,-0.0357182658641118,-0.0123129797473971,-0.0224329956878351,-0.00980427801164208,-0.0220998220335673,-0.0619136881523268,-0.0244400097464572,-0.0258825178468998
"22",2014-10-02,0.0366884527750759,-0.0256917339745555,0.0118695755553839,0.00225392816173287,-0.0256980590454159,0.0216659610484724,0.0128528261344694,-0.00763297309934607,-0.00475788604142879,0.00594215648640439,-0.00295199871974727,0.01277273447403,-0.00445832905082355,-0.00621354736083557,0.00921120746582149,-0.00438829968309928,0.00898901061557389,0.00971988798382384,0.00558822848079998,-0.0029668643592009
"23",2014-10-03,0.00655961262348015,-0.00637266000442027,0.00294551022975664,0.0158839958695793,-0.0203774164700823,0.0116087121035808,0.00424804310570748,-0.0169700444705621,0.00780454083000626,0.00776526968434554,-0.00659217045736149,0.0100152516509722,0.0222870042161278,-0.00679793445419774,0.00383758404547807,0.00219638569358693,0.00288834940999561,0.0345778540083144,0.00304448655368716,0.00285703490129929
"24",2014-10-06,0.0010318315707547,-0.0130775289883758,-0.0118344576470029,0.000410348176100861,-0.0087789322469396,0.00347209880005384,-0.00369289241252169,-0.00951959525079715,0.00135122897800066,0.00524630353739841,-0.00930228297260083,0.00158741649864869,-0.00228271377324729,-0.000545506755442737,-0.0412026110541781,-0.00605206608204645,-0.0158985865011196,-0.0194253261994746,-0.00736487226095051,0.00824991443398293
"25",2014-10-07,-0.0277093619126232,-0.0174944286805689,-0.0240975515790605,-0.0234075473234192,-0.0232406729886749,-0.0120462653347424,-0.0289004747819264,-0.0188434244334896,-0.0213227605937276,-0.0277754224643232,-0.0159250293879758,-0.0365652219730412,-0.0250689707896981,-0.0218032205542897,-0.0217264594814268,-0.0105410558967312,-0.0173660102808535,-0.075546025903102,-0.0147867097710996,-0.0192828434625198
"26",2014-10-08,0.00862153649274511,0.0160307588210133,0,0.0129336019050621,0.0143836873823631,0.00619976249461063,0.0181136423028891,0.00533085886433593,0.0209850240072713,0.0219101751550452,-0.000565250268111051,-0.00404653989512838,0.0103285856025339,0.00888877189126314,0.014021073846179,0.0182377784949579,0.0128687514596999,0.0380500073422319,0.0248730562189197,0.0165584589128551
"27",2014-10-09,-0.017852917511596,-0.0245723012492953,-0.106038252044324,-0.0300438608369493,-0.0424427461245642,-0.0214649683216188,-0.0392806890109645,-0.0423218427964418,-0.0272112868128329,-0.0365741150976495,-0.0440510282780684,-0.0351502423453356,-0.0377328808622077,-0.0409256691495252,-0.0533799214175801,-0.0193538301373679,-0.0478569427701432,-0.0518446575034268,-0.0240155688936872,-0.0288928477436521
"28",2014-10-10,-0.0428155198655036,-0.0307046433017186,-0.0811732900438225,-0.0215897994029826,-0.0243537411944192,-0.0230949704594305,0.00852086164452714,-0.0311487401107708,-0.00888752318240815,-0.00543204723851076,-0.024650985546792,-0.0349802056166562,-0.0123570581321646,-0.0139254046697728,-0.0976300324967356,-0.0610084252412504,-0.0198817685174806,-0.0435237590608732,-0.0318768511988576,-0.00766637931848191
"29",2014-10-13,-0.0336962032884598,-0.00576630562048974,0.00732604009207294,-0.0244788741999864,-0.051089054590542,-0.0345586517318277,-0.0317361038583814,-0.0493288003165677,-0.0130376651586954,0.00195493962714988,-0.0593989965590014,-0.00258071110972846,-0.0125115982226234,-0.0390220654265803,-0.0277288824542929,-0.00356712147003169,-0.014076343071884,-0.0373874775134206,-0.045110390673873,-0.0186785109016094
"30",2014-10-14,-0.0354695357580712,-0.0132096404903752,-0.0447836026269733,0.000178917998534089,-0.0203558265464663,0.0529470480747869,0.042857944436737,-0.0234338215943835,-0.00230773994244116,0.00227613799299009,-0.0243357047514774,0,-0.00434367518011936,-0.0113030868952682,0.0132305494810252,0.0229622782833747,0.0017953326544875,0.0235304317376297,-0.00696281825425782,0.00230358717322865
"31",2014-10-15,0.00774964625874386,0.00427307520761255,-0.00382409643840353,-0.0221578290096742,-0.023527442557703,0.00178794003946869,-0.00171792062037035,-0.00199291891507825,-0.0159459455952167,-0.0249930340376685,0.00564864151496991,0.0110818287473791,-0.0373819437072576,0.00551475616737163,0.00546158284601761,0.0150207129378876,-0.0441075834527993,0.0105445674217046,-0.00900735966034638,0.00270004738793794
"32",2014-10-16,-0.0125487356534419,0.0133751212207813,0.0114286958236228,0.00474424064207835,0.00767670862806646,0.012266272575967,0.0406156791937362,0.0250731187581676,0.000180493567914386,0.00696864580109802,0.0220247068422035,0.0141148801695374,0.0085709493121664,0.023253136687706,0.0272222397021737,0.000573040854745521,0.0279336407161974,0.064351187552985,0.00562441828970517,0.0435558861191776
"33",2014-10-17,0.01787894267322,0.00485976210637373,0.0298529631496811,0.0218760952476362,-0.00520261459727145,0.0119589499673043,0.00840202451193539,0.0284212390699343,0.0189596560408858,0.0033012153530998,0.00727728668398608,0.0193393117066503,0.0271508792594424,0.0127543924158586,0.0164714082499544,-0.00172070615868503,0.0180655556352187,0.0357832082753999,0.0146155031395772,0.00208479119094651
"34",2014-10-20,0.0200766706318953,0.047551153745184,-0.0185534078957478,0.0103644655448036,0.00453499315277561,0.0066350624990994,-0.0071189196843342,-0.00327169209753597,0.00353733599049466,0.0137483686809183,0.0138960371971431,0.0092251273493833,-0.000415186573352599,0.00967902485233685,0.0314771448935853,0.00857395597477684,0.00198725225369767,0.00714017896071262,0.0113361305998829,-0.00433919924448034
"35",2014-10-21,0.0187349966388579,0.0251076372342789,0.036768847787089,0.0269534992503386,0.0350297748814477,0.0224204640953296,0.0333274766152765,0.035245934829967,0.0365755754732051,0.0237724441126801,0.0202425792503753,0.0308922791644495,0.0332991406500933,0.0179349798121486,0.0492872402242273,0.0418002927721748,0.0353035493863256,0.0436446575162073,0.0319335341251588,0.0160001226133737
"36",2014-10-22,-0.0104712809279013,-0.0169460349557493,-0.0480684030410223,-0.0157361158529126,-0.0222229209242926,-0.0081937507100589,-0.0128390318452074,-0.0239270534975438,-0.00136248334096445,-0.0195550240854323,-0.0166110585920372,-0.0229653319871881,-0.0123323235041721,-0.0246708293798372,-0.0200784267785261,-0.0237513847412099,0.00114922439100695,-0.0351241906421409,-0.0156716013826212,-0.0118250255363836
"37",2014-10-23,0.0245758873747008,0.0218520546079244,0.0187622764555229,0.0152213172191944,0.0294785340025552,0.0196748810671643,0.014255477002425,0.0230941931054662,0.00764059401207096,0.00226335160954738,0.0273719191017081,0.0141718333208383,0.0117290597406075,0.0203610845821829,0.0104133386548102,0.0221126877052895,0.0143490369277091,0.0236457903824068,0.014678665480468,0.00584813842204923
"38",2014-10-24,0.0166670895248209,0.0489454956502176,-0.00372439909098232,0.0097368757952685,-0.00355542800329633,0.0163045820152372,-0.00390025746502021,-0.00166759045020992,0.00724703538037108,-0.00518123228736389,0.00157977832793321,-0.000748828172420168,0.0171423199026384,-0.00664429583874648,0.00548831096723701,0.010334419499046,-0.0217461982100877,0.00510745403667823,0.0119605333736503,0.0066810448156005
"39",2014-10-27,0.00585973105118809,-0.00350126792225458,-0.00749067172915763,0.00719889323578826,-0.0370855197048821,0.00149648385348122,-0.0184640180436313,-0.0440194554183471,-0.00100784351683236,-0.0166969436363154,-0.0250842074527737,-0.00601056664532251,0.0106154253091306,-0.0444520161685777,0.0391464137440676,0.000541025884515989,0.00730142546217127,-0.0168133511841875,0.0137573800066564,-0.00570062727928367
"40",2014-10-28,0.0239931780823959,0.0171934885216061,0.0223057575142982,0.0150755997740051,0.0295385168981781,0.0291754136990359,0.0329239822537808,0.0384958678771126,0.00469554958498408,-0.0424879518635937,0.0202153528680142,0.0453753201301454,0.0187897157647465,0.0377627676120431,0.0095518211978094,0.023517946229858,0.0330460941515209,0.0240122656223525,0.0013979195928373,0.00856575404090432
"41",2014-10-29,-0.002498644950653,-0.000574748560459692,0.0182154398913412,0.0283557327583708,0.0151687315071491,-0.0166938309690283,-0.00456217808594328,0.00251440844406936,0.00617140007736738,-0.0013787191081307,0.0114050127676002,0.0121681983249156,0.00402182237725235,0.00320483883490219,-0.0101712080438543,-0.00635931892658403,0.0237932064231767,-0.0146366113215102,0.0286987501542164,0.00366409268562418
"42",2014-10-30,0.0248843692556937,-0.00441754291406804,-0.0072464085207673,0.00282392187814295,-0.0076217287004452,0.000295289541718535,-0.0447794444560938,-0.0242323385202052,-0.00166415223718497,-0.0318935024845444,0.0030115568940019,0.023623146095626,0.0110248827906418,-0.00788450222859982,-0.0143527895131723,-0.00640001882547026,-9.04544419295661e-05,-0.00975252446434638,-0.00628351586629794,0.00920829450362959
"43",2014-10-31,0.00295887431954878,0.0128145198134515,0.0180185055026783,0.0164618598334689,0.0181692726839282,0.0181396323272431,0.0475894689459331,0.028742548961783,0.00597802180174734,0.0148464960459629,0.0198873464019584,0.0199498254254546,0.0345564814720016,0.0371211668124216,0.0391360990238803,0.0444751554853839,0.0127607591815542,0.0364550959202843,0.032861182381196,0.012498080363458
"44",2014-11-03,0.00398923429055831,-0.0155130564799757,0.0246926125903717,0.00213785674029143,-0.0104164063920757,0.00159351186168344,0.000876516943378203,-0.0246342905792041,-0.003316864083454,-0.0252277929534741,-0.0184452871341829,0.0111082009332035,-0.0034758029502906,-0.023725781452959,0.0126127201320196,0.0167472689601027,-0.00232429032617532,0.0157753308120823,0.0239061585881482,-0.00263499453058458
"45",2014-11-04,0.00810282843591548,0.00807384232021713,-0.0140353181163835,0.012106195172036,-0.0290841098478252,-0.00945263717279055,-0.024118896604171,-0.044001460705601,0.000166211003595595,0,-0.0221012497214561,-0.00988301532559088,0.00201371887184942,-0.0356284027424953,-0.00418657926929455,0.0130000564584538,0.00259212659106467,-0.0199636280060487,-0.00747193740416208,-0.0226815744599582
"46",2014-11-05,0.0013726494713131,-0.00749499040418788,-0.0106572944739882,0.00459955157411507,0.018028323342004,0.0216801148483707,0.0284900688552758,0.0952774986221958,0.00281944652120725,-0.024036062755123,0.0210198804969863,-0.00313419899137113,0.0200967471238385,0.006275127506008,0.0101372367849351,0,0.00587454300741808,0.0142231869893186,0.0127187404332512,-0.0302488195455339
"47",2014-11-06,0.0149764710814493,0.0151242663222382,-0.0143887374520997,0.00700713040961087,-0.00158965322958782,0.0069818454769548,0.0246413370669352,0.0151397745980937,-0.0114933291601154,0.0160880618568831,0.00647172666204732,0.00408612671675357,0.00250607012092363,0.0226781233986513,-0.0107367871895652,0.00446115261830604,0.00212764266546195,0.0230304403807438,-0.0342488946956099,-0.00574681070776162
"48",2014-11-07,0.00370927759390849,-0.00457060403374143,0.00722024797348708,0.00124049952949967,0.014214697068839,-0.00844244004715389,-0.0183805618822523,0.0387225502468924,-0.000335446028195019,0.027545892001799,0.0136445542834016,-0.0101093482531391,-0.00268524115022206,0.00145490954917138,-0.0102472271142169,-0.0214953814297574,0.000708233038706929,-0.00325778847117331,-0.00173866132023637,0.00548935675736129
"49",2014-11-10,-0.000336576337128136,-0.000381825136021696,-0.00722024797348708,0.00856449067653475,-0.0187315231059362,0.00401548128228502,-0.0251043658425236,-0.0126897401596171,-0.00605137993762428,-0.0113557548998608,-0.0124505629485121,0.00834078785431647,0.00554214238204676,-0.0337110526175741,0.00242063665612191,0.0115548082206107,0.0037980878586108,0.00273017920663676,-0.000614151474510827,0.00399934398191171
"50",2014-11-11,-0.0069262881195975,0.0226553206963747,-0.0109290705321901,0.00153532491070774,0.00411926842855337,0.00528148500514103,-0.0134232053695893,0.00543604623402327,0.0148944976011318,0.0145265157539405,0,-0.00450360356210666,0.00338145140227208,-0.00361544255508361,0.00331878410940334,-0.0120601273264302,-0.00406360098020642,0.00245964635599449,-0.00709183622185439,0.0137341391257984
"51",2014-11-12,-0.000169568531904751,0.0237952938448056,-0.00735297430525883,-0.000613729035446653,-0.0229371771198776,0.00298533862564465,-0.00451452957532261,-0.00761862910768407,0.0172916733545314,0.00456220009373176,-0.0162391786675204,-0.00273931130274718,-0.00391650403855826,-0.0145943886357141,-0.00877334308767574,-0.00659418629459951,0.01091654471597,0.00394026160236294,0.00698928427767864,-0.000332772868818054
"52",2014-11-13,0.00557953932406807,-0.00273801394013429,-0.0186225120980018,-0.00192083262242537,-0.0223647980689687,0.00368380862734519,0.000904526226528368,-0.0124071938555099,0.00683354784941681,-0.0233804727313176,-0.0166304051105399,-0.0128375143513688,0.00515969287128559,-0.0216725661290407,0.000911131436017953,-0.00510212029971591,-0.0243730771371533,-0.00771998735797652,0.00204661867365985,0.0128958214171302
"53",2014-11-14,0.00588383637540435,-0.0080749017222268,-0.0189759014590057,-0.00501140830625246,0.0176045145988075,-0.000424475475907293,-0.00217237123770309,0.0141224467410552,0.00145833447069554,0.0142350511600511,0.0235190647667842,-0.00208610039889834,-0.00195406089964889,0.0127507500448014,-0.00976212785443842,0.0122016257001349,-0.00377526740530421,0.0141659853435359,0.00591100014413204,0.00741899071626761
"54",2014-11-17,-0.0112938071675677,-0.000368595654744563,0.0227282510775562,-0.0031738679475275,-0.0173271251870677,0.0024023313882493,0.0142151591450723,-0.00515509594535857,0.0101491278896213,0.00423137351753544,-0.0217942037219654,-0.0158567134605176,-0.00391937454579772,-0.0103175478126598,-0.0101679507973045,-0.00455835895384915,-0.00877397872895713,-0.0189329522455743,0.00132041123797499,-0.00741899071626761
"55",2014-11-18,0.00406019836983873,0.00935697147666925,-0.0075188324140274,0.010336490222425,-0.000277389411739826,0.0124836932259891,0.0224372743839756,0.00997371725796725,-0.00594812756231766,-0.00812580847315925,0.0080911767989047,0.00155467494937245,0.00516344689124004,0.00751419333173153,0.0178027415137261,0.0235778714325421,-0.00409666005006226,0.0102122201008905,0.0185997392908979,-0.00301628891591399
"56",2014-11-19,-0.00219727971776873,-0.00622826729333292,-0.00757579380845763,-0.00230508289744424,-0.000277682599518769,-0.00896129033478577,-0.00262393817011741,0.00525824112227458,0.00418347350548975,-0.00390969861696888,0.00572250131406271,0.00479014722640425,0,0.0219045000937084,0.00273431744821506,-0.00374134095811218,-0.00714098982138811,0.00113804887698521,-0.00479269823555928,-0.0113782461295235
"57",2014-11-20,-0.0117437825188871,0.0129623541366315,0.0225573474240746,0.0034552663501124,0.0299430998593504,0.00056246623902112,0.0102814504396798,0.0293356639861182,0.00688049736436636,0.0172997157242252,0.0147022533849315,0.0204500546516337,0.00672545440396943,0.0154429397565439,0.00755633057577798,0.0163575328033625,0.00266092747099833,0.00192285698613226,0.0184455876792411,-0.0121275904136882
"58",2014-11-21,0.0588405161649836,0.00956770535720786,0.0293061265854995,0.00695094295948184,0.0194748378946352,0.0102092417948914,0.00931846922226542,0.00656917594733919,-0.00367432641102816,0.0350791783123339,0.0191950644169943,0.00740847090022712,0.0174862218112692,0.0163916419635703,0.032294319740132,0.00539343465496511,-0.00966809247809408,0.00165774154192455,-0.000688300523897567,0.0100143989463675
"59",2014-11-24,-0.0108741151034035,0.0234385729720179,0.0214293914558992,0.0060715084427736,0.00145185108647983,0.0129943427631503,-0.00154708823456273,-0.0136340400740886,0.0154059000127607,-0.0163547418199901,-0.00635733522848536,-0.0115481621134279,0.00845764185711273,-0.00771526778075771,0.0124585417386078,0.0063365567384901,0.0105840661636787,0.00893908329004134,0.0103692276572351,0.00322344762617988
"60",2014-11-25,-0.00408797894277857,0.00560027719892453,0,0,-0.0328510194040987,-0.0128550797291993,-0.0164777137539081,-0.0230422911275765,-0.00489809415888498,0.00582294998901878,-0.0282689957265045,0.00469036576005522,-0.00603393115022932,-0.0137973274936454,0.00201349128881345,-0.000485934703888802,-0.00431214016705006,0.0279452421452762,-0.00126607091812048,-0.0123385929168567
"61",2014-11-26,0.00522960838606323,0.000697854186537228,0.00352734051796832,0.000151354484922983,-0.0153851712967654,-0.00139242546453033,-0.001754541753479,-0.0118015375185045,0.00237313553940588,0.00204712837934018,-0.0181441957567161,0.00398315200075938,-0.00450601836075082,-0.0185955764407426,0.0232898917426034,0.0168719870770606,-0.00110398354770957,-0.00269224466903584,0.0100824265517536,-0.00535113569261547
"62",2014-11-28,0.0105392464880092,-0.00770308417355459,-0.0177624563398404,-0.00318220892211674,-0.119705583339424,0.016168509305059,-0.00687152434334726,-0.0821664411685763,0.00142112643176606,-0.0886859259036625,-0.102848096648841,-0.0118589509144478,-0.0164627339836509,-0.11670663345803,0.00922186219606758,0.00238709996222042,-0.0326517334365182,-0.0464718686000403,-0.00386590388958474,0.00871601739803385
"63",2014-12-01,-0.0243257774632504,-0.0186258865766664,-0.0439631234211161,-0.00830663571125179,-0.00437810355044466,-0.000685767465717468,0.00458640933562515,0.0163148471747947,0.0022062130527587,-0.0245064662761107,0.0141596290450483,-0.00933736876734681,-0.0181759487491195,0.00241752708447196,-0.0270667484446836,-0.0187731523353922,-0.0388822354046034,-0.0632037972747685,-0.0109044514092158,-0.0232799487214743
"64",2014-12-02,0.00379388496299171,0.020381778129547,0.00373832211060721,0.0148116750824112,-0.0110308997894482,0.00424341712984688,0.00753910195162222,-0.000834385778833102,0.00893343548106884,-0.012675366013994,0.0155601480775927,0.0080882048531139,0.0105537843972856,0.0252058425968125,0.0172832181394242,0.00145694212471126,0.0312449285923906,0.0220360828582651,0.00556461543759923,-0.00143362377183642
"65",2014-12-03,0.0116213597406034,-0.0120015559847637,0.0221411258772135,0.00608876676297943,0.0186803334027088,0.012623201429026,0.0258636226803683,0.0170520113595547,0.0328453830094917,0.0315795335237197,0.022114878387911,0.0553821195703756,0.00408430232644141,0.0265531327109185,0.0139472282589641,0.0253905390548148,0.0178559686755895,0.0340824310338999,0.00408020603933856,-0.0272250367560281
"66",2014-12-04,-0.00587566562376107,0.000177576561894988,-0.0184167267862312,0.00119829446037922,-0.0164643763931904,-0.0101675175627163,-0.0123311513483571,-0.0232490332176916,-0.0152140591002068,-0.0101637795565641,-0.00679301414789357,0.00720139282402066,-0.00586516355524003,-0.0228598671444007,-0.000831315021724066,-0.0090282971431721,0.00488306907620206,0.00743823494989559,0.00560798267672791,-0.0400067067444203
"67",2014-12-05,-0.00311497910510194,0.00813298308639343,-0.0112150708201399,0.0115349872828228,-0.025783979823883,0,-0.00969691071351475,0.00636410111108177,0.0051990577464287,-0.0160187975835395,-0.00749943945439391,-0.00130547011668813,0.0230827952057444,-0.0206544340322004,0.0115768103424436,0.0057114855503837,0.0352496068875059,0.010443756387212,0.0129317603971444,0.00599734504606619
"68",2014-12-08,-0.013223399293282,0.000880031730824626,-0.0305367238600817,0.00531326631891993,-0.0707444179417611,-0.00889628637619122,-0.0248404586576556,-0.0566675260313798,-0.0175391351913494,-0.0344185692545933,-0.0600054355626689,-0.00510771828964618,-0.0066412180013482,-0.070142101938476,-0.0129639655100813,-0.0128970736151337,-0.00271668190847141,-0.0328364317895637,-0.000190608398074943,-0.0392601226762483
"69",2014-12-09,0.00116404772981227,0.0138029795717491,0.00386847677792024,-0.0030222268855491,0.024255069077924,0.00137373027842624,-0.00160674213800327,0.010544812366962,-0.00810355001895058,0,0.0121258588747155,0.00236055191579432,0.0066412180013482,0.0192630332370762,-0.0100447273128159,-0.00337126982742531,0.0308925472069213,-0.0138998198975662,0.0258415389952606,-0.00611012245637443
"70",2014-12-10,-0.0211630004595076,-0.0185644734455845,-0.0433993155345556,-0.0136014967505709,-0.0181790686924153,-0.0269947756872337,-0.0466306884597216,-0.0446991643474486,-0.0178392773939442,-0.0476767140471797,-0.0511620012206722,-0.0364160952641868,-0.0236177524461714,-0.0498167466023789,-0.0226895436569468,-0.0224398085832762,-0.0351635428983457,-0.0101140896668888,-0.00530186795142207,-0.0651558237243721
