"","Date","Market_Return","Risk_Free"
"111",2015-02-10,0.010596944152927,-0.00023666554291335
"112",2015-02-11,0.000580181340110286,0.000118296045311439
"113",2015-02-12,0.00957060909177798,0.000353942445009636
"114",2015-02-13,0.00410819504181603,0
"115",2015-02-17,0.00157172480698797,-0.000472238490321075
"116",2015-02-18,0.0000951367936528058,0.00118109564849878
"117",2015-02-19,-0.000714018609571099,-0.000590229842796219
"118",2015-02-20,0.00598262641345393,-0.000118627315381481
"119",2015-02-23,-0.000141833852999262,0.000472689681525473
"120",2015-02-24,0.00283649101400307,0.000826336031054531
"121",2015-02-25,-0.000850139149324747,0
"122",2015-02-26,-0.00118200421254233,-0.000944534323683577
"123",2015-02-27,-0.00341177719742003,0.000354365769281273
"124",2015-03-02,0.00629365874878118,-0.00081500800269918
"125",2015-03-03,-0.00411273574004056,-0.000236547457562075
"126",2015-03-04,-0.00422441098246473,0.000236547457562075
"127",2015-03-05,0.00109348755898431,0.00035415443252873
"128",2015-03-06,-0.0141642994941451,-0.00106396473552284
"129",2015-03-09,0.00413592872256086,0.000473262845432032
"130",2015-03-10,-0.0163546666407051,0.000236547457562075
"131",2015-03-11,-0.00234455852007098,0
"132",2015-03-12,0.0126338129172519,0.000236678828779091
"133",2015-03-13,-0.00615134751471835,0.000117475603749639
"134",2015-03-16,0.0132721742642596,0.000118298271205575
"135",2015-03-17,-0.00297700585105254,-0.000235773874955214
"136",2015-03-18,0.0119499621166197,0.00236053565243655
"137",2015-03-19,-0.00457194563840879,-0.00129785137019311
"138",2015-03-20,0.0087883359295855,0.000707812697990917
"139",2015-03-23,-0.00195054663229222,0.00035400516630979
"140",2015-03-24,-0.00563496501587135,0.000353892347598972
"141",2015-03-25,-0.0147621248851104,-0.000236292255087811
"142",2015-03-26,-0.00238434685439959,-0.000471605258820951
"143",2015-03-27,0.0022870526530312,0.000590038672202198
"144",2015-03-30,0.0121261939277773,-0.000118433413381247
"145",2015-03-31,-0.00877807648545659,0.00082534084522834
"146",2015-04-01,-0.00354240473544465,0.000435766258522818
"147",2015-04-02,0.00359089306337523,-0.000117638550531041
"148",2015-04-06,0.00671062849462434,0.000824398021979533
"149",2015-04-07,-0.0026501672972632,-0.000706759471448493
"150",2015-04-08,0.00337157144202127,0
"151",2015-04-09,0.00441383274976026,-0.000353143899751274
"152",2015-04-10,0.00544222236290981,-0.000236033969594374
"153",2015-04-13,-0.00453309726652229,0.000589177869345647
"154",2015-04-14,0.00191109091949127,0.000471547719004484
"155",2015-04-15,0.00447713944487305,0
"156",2015-04-16,-0.00028527072750073,0.000470654132180393
"157",2015-04-17,-0.0115701388095193,-0.000470654132180393
"158",2015-04-20,0.00909542652789419,-0.00011795627134692
"159",2015-04-21,-0.00119214438088999,0.00011795627134692
"160",2015-04-22,0.00490239752032195,-0.000824691618755757
"161",2015-04-23,0.00251288556466811,0.000470955248728977
"162",2015-04-24,0.00231799329116278,0.00035373637002678
"163",2015-04-27,-0.00416670695411536,-0.00011795627134692
"164",2015-04-28,0.0031736791155641,-0.000471229998188605
"165",2015-04-29,-0.00412300131296295,0.000117638550531041
"166",2015-04-30,-0.0100709250797522,-0.000117638550531041
"167",2015-05-01,0.0107829402428488,-0.000412734148103944
"168",2015-05-04,0.00284325529518092,0
"169",2015-05-05,-0.0115177457536522,-0.000235502954827105
"170",2015-05-06,-0.00412536840204769,-0.000354361307006279
"171",2015-05-07,0.00398186079805729,-0.00035391366214288
"172",2015-05-08,0.013079976604593,0.00141518996459755
"173",2015-05-11,-0.00478412152118679,-0.000943146065904621
"174",2015-05-12,-0.0029958423237888,0.000118116283444714
"175",2015-05-13,0.000190488943514033,0.000471491587628492
"176",2015-05-14,0.010373724487672,0.000943262016479096
"177",2015-05-15,0.00108326471145492,0
"178",2015-05-18,0.00310180411006566,-0.000589723821647681
"179",2015-05-19,-0.00032836394040725,-0.000589399397583179
"180",2015-05-20,-0.00070452778802732,0.000354107028616824
"181",2015-05-21,0.00290836700609187,0.000353496400274267
"182",2015-05-22,-0.00239186734234131,-0.00070760342889109
"183",2015-05-26,-0.0108098258279989,0.000117987356961891
"184",2015-05-27,0.00944753212584448,0.000117873845789873
"185",2015-05-28,-0.00112897483143115,0.000471742226139327
"186",2015-05-29,-0.00623226112031183,0.000235495342484349
"187",2015-06-01,0.00203440457061621,-0.000624990570634587
"188",2015-06-02,-0.000993243348949235,-0.000117864150847247
"189",2015-06-03,0.00264599033230084,-0.000354061895796676
"190",2015-06-04,-0.00848241369735625,0.00011800550584784
"191",2015-06-05,-0.00171462689824953,-0.000944209831175158
"192",2015-06-08,-0.00616848558077443,0.0005903508377747
"193",2015-06-09,-0.00014395406408152,-0.00047234750193681
"194",2015-06-10,0.0119217961384832,-0.00023612032284781
"195",2015-06-11,0.0032185073562836,0.00023612032284781
"196",2015-06-12,-0.00768442488928223,-0.00023612032284781
"197",2015-06-15,-0.00429463871914848,0.00047208522837483
"198",2015-06-16,0.00543684971584835,0.000354515578261605
"199",2015-06-17,0.00161575035355277,0.00070769595660547
"200",2015-06-18,0.0103457134715015,0.000235845469482854
"201",2015-06-19,-0.00444916000326945,0.000235789859512003
"202",2015-06-22,0.0051100685152452,-0.000707548884102849
"203",2015-06-23,0.000707764186539173,-0.000236056389948835
"204",2015-06-24,-0.00728936844865835,0.000471969945056827
"205",2015-06-25,-0.00304488979686202,-0.000235913555107992
"206",2015-06-26,-0.000190820883580578,-0.000589915383349293
"207",2015-06-29,-0.0211930768452939,0.00165086452023377
"208",2015-06-30,0.00209080298809461,0
"209",2015-07-01,0.00798373732852475,-0.000848783751703053
"210",2015-07-02,-0.000916139738774469,0.0015326413251886
"211",2015-07-06,-0.00284990906551918,0.000235303542218901
"212",2015-07-07,0.00626894903322395,-0.000117545440114775
"213",2015-07-08,-0.0169195976190659,0.00105973313331464
"214",2015-07-09,0.00180737849377266,-0.000706268724991688
"215",2015-07-10,0.0125129143698492,-0.000942567707593156
"216",2015-07-13,0.010976686586031,-0.000471567468230738
"217",2015-07-14,0.00432871501804843,0.000471567468230738
"218",2015-07-15,-0.000332336293089597,0.000353386788746413
"219",2015-07-16,0.00799239025381748,-0.000471301332347629
"220",2015-07-17,0.000847505808846627,-0.000235783741101336
"221",2015-07-20,0.000517388016533893,-0.000589186210892656
"222",2015-07-21,-0.00395900190441356,0.000117451881202157
"223",2015-07-22,-0.00179621713300282,-0.000117451881202157
"224",2015-07-23,-0.00564580341872389,0.000117451881202157
"225",2015-07-24,-0.0104261909348393,0.000236081595096138
"226",2015-07-27,-0.00583442803129053,0.00070725166069785
"227",2015-07-28,0.0122083900537433,-0.000235815185002153
"228",2015-07-29,0.00685536598540093,-0.000235783741101336
"229",2015-07-30,0.000237206776751542,-0.000471734329690499
"230",2015-07-31,-0.00151901904818263,0.00106076006434996
"231",2015-08-03,-0.00337868559094279,0.000330451501319828
"232",2015-08-04,-0.00195611295177223,-0.00153335523480358
"233",2015-08-05,0.00328999111754058,0.000118114320874163
"234",2015-08-06,-0.00822138389294302,0.000236099708584625
"235",2015-08-07,-0.00192182601681434,-0.000472056020139
"236",2015-08-10,0.012520532428173,0
"237",2015-08-11,-0.00906418614714344,0.0012975995870983
"238",2015-08-12,0.0011972229593562,0
"239",2015-08-13,-0.00124503387930375,-0.000825543566959297
"240",2015-08-14,0.0036356610798487,-0.000472056020139
"241",2015-08-17,0.00557124840653156,0.000590501705115543
"242",2015-08-18,-0.00290087612112266,-0.000118445684976543
"243",2015-08-19,-0.00793680997634194,0.000943419196175022
"244",2015-08-20,-0.0211024715554027,-0.000353681013699259
"245",2015-08-21,-0.0305648475555236,0.0010608667223666
"246",2015-08-24,-0.0430190598635463,0.000470757347603268
"247",2015-08-25,-0.0118376571759091,-0.000470757347603268
"248",2015-08-26,0.0376752170110386,-0.000589224548425804
"249",2015-08-27,0.0244341893392379,0.000117760848928228
"250",2015-08-28,0.0000501511577617464,-0.000471686082366141
"251",2015-08-31,-0.00811201383882487,-0.000353951046403012
"252",2015-09-01,-0.0303021650571287,0.000354236991681134
"253",2015-09-02,0.0188033167810655,0.000236150447739725
"254",2015-09-03,0.00071607529699147,0
"255",2015-09-04,-0.0152525006434878,0.000117687688493184
"256",2015-09-08,0.0248203203817079,-0.000353838136232909
"257",2015-09-09,-0.0134618598301284,-0.000235733685192585
"258",2015-09-10,0.0054270380476984,0.000353349719820706
"259",2015-09-11,0.00453390976464529,0.000354169325198939
"260",2015-09-14,-0.00371755309743804,-0.000235634912087335
"261",2015-09-15,0.012422079661718,-0.00141642052521096
"262",2015-09-16,0.00862915571799405,-0.000118142251511522
"263",2015-09-17,-0.00225057080099056,0.00224174815148981
"264",2015-09-18,-0.0164763362570524,0.000471427526247403
"265",2015-09-21,0.00515451455501559,-0.000589132809471593
"266",2015-09-22,-0.0130646092890929,0.000589132809471593
"267",2015-09-23,-0.00160013785580571,-0.00035393480342627
"268",2015-09-24,-0.00362225338029365,0.00058983831303383
"269",2015-09-25,-0.000259358214536043,-0.000471788176286125
"270",2015-09-28,-0.0254174403209664,0.000706606103527463
"271",2015-09-29,0.000584929501131093,0.000471455004177557
"272",2015-09-30,0.0184862380674646,0.000234937364799848
"273",2015-10-01,0.00260599478675516,1.86003283886294e-07
"274",2015-10-02,0.014827103703448,0.00141128926521361
"275",2015-10-05,0.0176386061385791,-0.000705110661739283
"276",2015-10-06,-0.00343217841957433,-0.000117986089736455
"277",2015-10-07,0.00815711406509045,-0.000235468532524763
"278",2015-10-08,0.00898624955975169,-0.00023512723062602
"279",2015-10-09,0.000596031153863308,0
"280",2015-10-12,0.000943301110168271,-0.000235294143533515
"281",2015-10-13,-0.0063221002767877,0.000353050628961071
"282",2015-10-14,-0.00480542157433206,0.00141114308427071
"283",2015-10-15,0.0152376187354397,-0.000587743593147394
"284",2015-10-16,0.00453649552245494,-0.000470560213400084
"285",2015-10-19,0.000491658965758646,0.000352603329068835
"286",2015-10-20,-0.00127916495188263,-0.000588071861593598
"287",2015-10-21,-0.00622262325561707,0.000353454622261218
"288",2015-10-22,0.0167525786174609,0.000352574123663629
"289",2015-10-23,0.0109016860603859,-0.000823399491123311
"290",2015-10-26,-0.0024604808056452,0
"291",2015-10-27,-0.0019343480759666,0.000352839277723227
"292",2015-10-28,0.0113105981186967,-0.00129495702075566
"293",2015-10-29,-0.000574532311950371,-0.00070707810994719
"294",2015-10-30,-0.00431901529445344,0
"295",2015-11-02,0.0117615806473763,-0.000578462459477791
"296",2015-11-03,0.00289499470598731,-0.000117646322189913
"297",2015-11-04,-0.003037714215127,-0.00106296060142697
"298",2015-11-05,-0.000998958370970193,0
"299",2015-11-06,-0.00052351816055296,-0.000945236118034209
"300",2015-11-09,-0.00937506741969507,-0.000236865920670404
"301",2015-11-10,0.00230409583581448,0.0004730906722763
"302",2015-11-11,-0.00393953760120169,-0.000236224751605896
"303",2015-11-12,-0.0140582570677017,0.000354453121652831
"304",2015-11-13,-0.0112917621421653,0.000827269622428517
"305",2015-11-16,0.0150924514816415,0
"306",2015-11-17,-0.000729707878956987,-0.000354172403787878
"307",2015-11-18,0.0157413759039366,-0.000354870379383421
"308",2015-11-19,-0.000862551020142988,-0.000236455209304154
"309",2015-11-20,0.00363733864131799,0
"310",2015-11-23,-0.00114733428235425,-0.00011825479956773
"311",2015-11-24,0.00133857695088668,0
"312",2015-11-25,-0.000143428572500603,0.00011825479956773
"313",2015-11-27,0.00114604212249958,0.000236455209304154
"314",2015-11-30,-0.00416037165624239,-0.000354710008871884
"315",2015-12-01,0.00949062637559717,0.000603265630593874
"316",2015-12-02,-0.0102574331375758,-0.000827924774665867
"317",2015-12-03,-0.0141018079422324,0
"318",2015-12-04,0.0193151743240918,0.000236536297405721
"319",2015-12-07,-0.00607690078203493,-0.000118553759319795
"320",2015-12-08,-0.0067422203869949,-0.000117982538085926
"321",2015-12-09,-0.00781024904070371,0.000355163141469994
"322",2015-12-10,0.00257805916581866,-0.000592141527193668
"323",2015-12-11,-0.0195714986666333,0.00118307420568708
"324",2015-12-14,0.00503974984260935,-0.00118307420568708
"325",2015-12-15,0.0104431738622308,-0.000117937227213538
"326",2015-12-16,0.0145258045724308,-0.000828905063162466
"327",2015-12-17,-0.015355315949714,0
"328",2015-12-18,-0.0179757231450033,0.0013018032141856
"329",2015-12-21,0.00821513396121354,-0.000117982538085926
"330",2015-12-22,0.00903357665681792,-0.000236978385723674
"331",2015-12-23,0.0123073433992618,-0.000355186646554095
"332",2015-12-24,-0.00165192465497555,0.000391294978703272
"333",2015-12-28,-0.00228767570605015,-0.000592184326900558
"334",2015-12-29,0.010615461925461,-0.000236879711627225
"335",2015-12-30,-0.00711303942605213,0.000236879711627225
"336",2015-12-31,-0.0100536612288407,-0.000474089855662108
"337",2016-01-04,-0.0140780777271585,0.00130324401256043
"338",2016-01-05,0.001689865979146,-0.000592330543979891
"339",2016-01-06,-0.0126945384228749,0.000592330543979891
"340",2016-01-07,-0.0242840940299605,0.000355063187740257
"341",2016-01-08,-0.0110371371363707,0.000709549365273787
"342",2016-01-11,0.000989401328220119,0.000354486497416318
"343",2016-01-12,0.0080360598851561,0.000118581839672061
"344",2016-01-13,-0.0252568071693648,0.000590884201436381
"345",2016-01-14,0.0162832679830851,0.000235739163946036
"346",2016-01-15,-0.0216997628133475,0.000826598491399544
"347",2016-01-19,0.00133033812044658,-0.000118001111949262
"348",2016-01-20,-0.0128980140587212,0.000708095624725402
"349",2016-01-21,0.005586455769925,-0.000118303698783073
"350",2016-01-22,0.0203076624263421,-0.000353605046557348
"351",2016-01-25,-0.0152320229100456,0
"352",2016-01-26,0.0135508103977262,0.000471908745340421
"353",2016-01-27,-0.0109428127046938,0.000235734461385917
"354",2016-01-28,0.00519576403837707,0
"355",2016-01-29,0.0240848363082167,0.00117839691434529
"356",2016-02-01,-0.00036159581769013,-0.000530534380473568
"357",2016-02-02,-0.018186481441127,0.00129624971957298
"358",2016-02-03,0.00597718757082877,0.000235406846680775
"359",2016-02-04,0.00156694315441364,0.000235450422829686
"360",2016-02-05,-0.0192339754496995,-0.000235450422829686
"361",2016-02-08,-0.0135523699318618,0.00117687118752841
"362",2016-02-09,0.0000540960732413609,-0.000353049495075197
"363",2016-02-10,-0.000863507543784614,0
"364",2016-02-11,-0.013093343724746,0.000940595505412922
"365",2016-02-12,0.0204073432026757,-0.00117627846254642
"366",2016-02-16,0.0167372669486232,-0.00058813873531971
"367",2016-02-17,0.0162028480805159,0.000235450422829686
"368",2016-02-18,-0.00410436711608408,0.000823343494187334
"369",2016-02-19,-0.000468546940656012,-0.000941247384390387
"370",2016-02-22,0.0143756119099931,0.000117903890203053
"371",2016-02-23,-0.0127103995000262,0.000117803393671068
"372",2016-02-24,0.00456523375867945,0.000234884918818956
"373",2016-02-25,0.0120391583520973,0.000235682957133498
"374",2016-02-26,-0.00230385995465276,-0.00129487653293037
"375",2016-02-29,-0.00787352564220001,0.000588601373103792
"376",2016-03-01,0.0232349091652333,-0.00133143847772654
"377",2016-03-02,0.0044825111357385,-0.000118074907296872
"378",2016-03-03,0.00391175475216876,0.000353625469416308
"379",2016-03-04,0.00324824206059215,-0.000707078524614602
"380",2016-03-07,0.000798059244454308,-0.00070863326389059
"381",2016-03-08,-0.0109778410058947,0.00070863326389059
"382",2016-03-09,0.00492747158452111,-0.000354446071384018
"383",2016-03-10,0.000802093089588674,-0.000118172480157774
"384",2016-03-11,0.0160082927760561,-0.000944380837425207
"385",2016-03-14,-0.00128328354648666,0
"386",2016-03-15,-0.0016308027854981,0.000354152714812095
"387",2016-03-16,0.00577062002396023,0.00200587851796818
"388",2016-03-17,0.00632391853302483,-0.000117920156350593
"389",2016-03-18,0.00392189294212208,0.000236024538433632
"390",2016-03-21,0.00141795676201717,-0.00011810438208304
"391",2016-03-22,-0.00053760666772007,-0.000589578788614986
"392",2016-03-23,-0.00662123914729662,0.000589578788614986
"393",2016-03-24,-0.000443120918375506,-0.000471503881318114
"394",2016-03-28,0.00059068244519267,0.000235550562119435
"395",2016-03-29,0.00920755587610156,0.00188489492696586
"396",2016-03-30,0.00437804717078638,0.000117538926405203
"397",2016-03-31,-0.00242974166987686,0.000470820796733662
"398",2016-04-01,0.00678878783081949,-0.000576935327372574
"399",2016-04-04,-0.00324342749931095,0.000706080918632779
"400",2016-04-05,-0.0100378127438203,0.000353051205443045
"401",2016-04-06,0.0108617633555177,-0.000353051205443045
"402",2016-04-07,-0.0120379708888541,0.000588123067412738
"403",2016-04-08,0.00269324660681747,0
"404",2016-04-11,-0.00234999177080564,-0.00011728820930923
"405",2016-04-12,0.00926976615286534,-0.000235297075684038
"406",2016-04-13,0.0100503329945401,-0.000470846817894888
"407",2016-04-14,0.0000478990372370092,0
"408",2016-04-15,-0.00110625120275643,0.000706143893578925
"409",2016-04-18,0.00700209553544617,-0.000117783652660464
"410",2016-04-19,0.00314921834506698,-0.000353051205443045
"411",2016-04-20,0.000952600885060662,-0.000706080918632779
"412",2016-04-21,-0.00539303538995739,-0.000235574196187471
"413",2016-04-22,0,0
"414",2016-04-25,-0.00172411650794757,-0.000235629704465445
"415",2016-04-26,0.00148468441648486,-0.000235672866172543
"416",2016-04-27,0.00205615690081196,0.000706876766825459
"417",2016-04-28,-0.00911711951153915,0.000588624851342701
"418",2016-04-29,-0.00541351079086283,0.000352993849709549
"419",2016-05-02,0.0079171218353995,-0.000364967581566233
"420",2016-05-03,-0.00874143191205867,0.00105900328127273
"421",2016-05-04,-0.00559373809579089,-0.000117445689465256
"422",2016-05-05,-0.000195045972355423,0.000352665922619622
"423",2016-05-06,0.0036523534315327,-0.000235220233154365
"424",2016-05-09,0.000825994329505697,0.000470385150761921
"425",2016-05-10,0.0123571954794084,0.00023512196315334
"426",2016-05-11,-0.00939889569916286,-0.000352413702217724
"427",2016-05-12,0.000290467773607084,-0.000588467759967237
"428",2016-05-13,-0.00875238341668716,0.000117928658804445
"429",2016-05-16,0.00981698328520508,-0.000470859420849123
"430",2016-05-17,-0.00937741065355979,-0.000352857679560614
"431",2016-05-18,0.000292890614972841,-0.00176789126247812
"432",2016-05-19,-0.00347099777072835,0.000235957240979801
"433",2016-05-20,0.00629750557557784,0.000353695432406376
"434",2016-05-23,-0.00136350703850852,-0.000118078397129295
"435",2016-05-24,0.0128788775785473,-0.000707488164647607
"436",2016-05-25,0.00676029016972635,0.000589309213072653
"437",2016-05-26,0.000286456444405836,0.000589716434443055
"438",2016-05-27,0.00429021600127211,-0.000589716434443055
"439",2016-05-31,-0.00190437053300485,0.000471791071860572
"440",2016-06-01,0.00204722734701246,-0.000695815133951783
"441",2016-06-02,0.0030389558150814,0.000825351732256507
"442",2016-06-03,-0.0029915789607049,0.001649415705268
"443",2016-06-06,0.00507549176512789,-0.000235016259274801
"444",2016-06-07,0.00156020721880257,0.000235016259274801
"445",2016-06-08,0.00325449407286271,0.000235528779829686
"446",2016-06-09,-0.00136650987986719,0.000235004426743401
"447",2016-06-10,-0.00952289034248643,0.000588681578404859
"448",2016-06-13,-0.00774151936749146,0.000234995896051693
"449",2016-06-14,-0.00196894304289774,0.000117477242618236
"450",2016-06-15,-0.00139473457912942,0.00117440802257907
"451",2016-06-16,0.00297974566439496,-0.000587130170456973
"452",2016-06-17,-0.00373106652813959,0.000117394483957867
"453",2016-06-20,0.00641932180952232,-0.000587295176282865
"454",2016-06-21,0.00283470900793681,-0.000705185133593744
"455",2016-06-22,-0.00163248866831722,0.00035274104151739
"456",2016-06-23,0.0129384216835913,-0.00035274104151739
"457",2016-06-24,-0.0365697910440952,0.00234937082644837
"458",2016-06-27,-0.0180720587539609,0.000586244538847147
"459",2016-06-28,0.0178754462914128,0.000351719524185334
"460",2016-06-29,0.0168840899072205,-0.000351719524185334
"461",2016-06-30,0.0135530970058921,0.00046923510769048
"462",2016-07-01,0.00209850668542444,0.000351640573422074
"463",2016-07-05,-0.00721937036303011,0.000468579948317505
"464",2016-07-06,0.00597991942408349,-0.000468579948317505
"465",2016-07-07,-0.000620182605452158,-0.000468971740443358
"466",2016-07-08,0.01478058294449,0
"467",2016-07-11,0.00352092445493835,-0.00105663738333206
"468",2016-07-12,0.00723704041230988,-0.000352189855228779
"469",2016-07-13,-0.000139548431718595,0.000235176284382632
"470",2016-07-14,0.00556784787884901,-0.000587379376091768
"471",2016-07-15,-0.00134275867180289,-0.00047031468686054
"472",2016-07-18,0.00268371676023449,0.000587852647514708
"473",2016-07-19,-0.00101720253580773,0.000117253256529004
"474",2016-07-20,0.00415437156037068,-0.000470105696101619
"475",2016-07-21,-0.00378428390643926,0.000705112626304683
"476",2016-07-22,0.00447517506474338,-0.000352260186732067
"477",2016-07-25,-0.00271964525931967,-0.000705274877402573
"478",2016-07-26,0.00046143666320031,0.000117422229887865
"479",2016-07-27,-0.0010616774132286,0.000705105904043712
"480",2016-07-28,0.00115402958838828,-0.000117253256529004
"481",2016-07-29,0.00161327094731867,0.00129140394755467
"482",2016-08-01,-0.000829306363427484,-0.000340487652948696
"483",2016-08-02,-0.00642801529487791,-0.000352418548511757
"484",2016-08-03,0.00291834796429402,0.000117072353229553
"485",2016-08-04,0.0010634989847853,0.000704937902797909
"486",2016-08-05,0.00814560928094732,-0.00140942487535867
"487",2016-08-08,-0.000596181702352538,-0.000352947079104382
"488",2016-08-09,0.000596181702352538,0.000587708102671947
"489",2016-08-10,-0.00247808839266739,0.000469725948993194
"490",2016-08-11,0.00462996802922611,-0.000939672644147294
